"","activity","subject","sensor","avg_reading"
"402","LAYING",30,"tBodyAcc.std...X",-0.615890785389034
"403","LAYING",30,"tBodyAcc.std...Y",-0.519047387875457
"404","LAYING",30,"tBodyAcc.std...Z",-0.522643273772115
"405","LAYING",30,"tBodyAccJerk.mean...X",0.0734799270148825
"406","LAYING",30,"tBodyAccJerk.mean...Y",0.00730438257971279
"407","LAYING",30,"tBodyAccJerk.mean...Z",-0.000653871890373369
"408","LAYING",30,"tBodyAccJerk.std...X",-0.679007254150131
"409","LAYING",30,"tBodyAccJerk.std...Y",-0.6607705539047
"410","LAYING",30,"tBodyAccJerk.std...Z",-0.781644485013055
"411","LAYING",30,"tBodyAccJerkMag.mean..",-0.697050126998956
"412","LAYING",30,"tBodyAccJerkMag.std..",-0.658972148093473
"413","LAYING",30,"tBodyAccMag.mean..",-0.538131194183003
"414","LAYING",30,"tBodyAccMag.std..",-0.588158111633681
"415","LAYING",30,"tBodyGyro.mean...X",-0.0354229280326632
"416","LAYING",30,"tBodyGyro.mean...Y",-0.0717482452402089
"417","LAYING",30,"tBodyGyro.mean...Z",0.0834544586693995
"418","LAYING",30,"tBodyGyro.std...X",-0.671005846122715
"419","LAYING",30,"tBodyGyro.std...Y",-0.538990663942298
"420","LAYING",30,"tBodyGyro.std...Z",-0.589783442185379
"421","LAYING",30,"tBodyGyroJerk.mean...X",-0.0926769005274151
"422","LAYING",30,"tBodyGyroJerk.mean...Y",-0.0412903779669452
"423","LAYING",30,"tBodyGyroJerk.mean...Z",-0.0493556177875196
"424","LAYING",30,"tBodyGyroJerk.std...X",-0.780636429556136
"425","LAYING",30,"tBodyGyroJerk.std...Y",-0.79894807305483
"426","LAYING",30,"tBodyGyroJerk.std...Z",-0.76322854691906
"427","LAYING",30,"tBodyGyroJerkMag.mean..",-0.785870931331593
"428","LAYING",30,"tBodyGyroJerkMag.std..",-0.810398514673629
"429","LAYING",30,"tBodyGyroMag.mean..",-0.510032754098198
"430","LAYING",30,"tBodyGyroMag.std..",-0.573779428671018
"431","LAYING",30,"tGravityAcc.mean...X",0.696858200678851
"432","LAYING",30,"tGravityAcc.mean...Y",0.0512698188974987
"433","LAYING",30,"tGravityAcc.mean...Z",0.184343178348037
"434","LAYING",30,"tGravityAcc.std...X",-0.974319118563969
"435","LAYING",30,"tGravityAcc.std...Y",-0.952288292767624
"436","LAYING",30,"tGravityAcc.std...Z",-0.92943263464752
"437","LAYING",30,"tGravityAccMag.mean..",-0.538131194183003
"438","LAYING",30,"tGravityAccMag.std..",-0.588158111633681
"439","SITTING",12,"angle.tBodyAccJerkMean..gravityMean.",0.0180220779179104
"440","SITTING",12,"angle.tBodyAccMean.gravity.",0.0360418427396269
"441","SITTING",12,"angle.tBodyGyroJerkMean.gravityMean.",-0.0546864429776119
"442","SITTING",12,"angle.tBodyGyroMean.gravityMean.",0.111552727502239
"443","SITTING",12,"angle.X.gravityMean.",-0.493471526641791
"444","SITTING",12,"angle.Y.gravityMean.",-0.0665865082097015
"445","SITTING",12,"angle.Z.gravityMean.",0.0570171376810448
"446","SITTING",12,"fBodyAcc.mean...X",-0.498119157841045
"447","SITTING",12,"fBodyAcc.mean...Y",-0.392694131024627
"448","SITTING",12,"fBodyAcc.mean...Z",-0.75610207
"449","SITTING",12,"fBodyAcc.std...X",-0.514152324191791
"450","SITTING",12,"fBodyAcc.std...Y",-0.444910001659702
"451","SITTING",12,"fBodyAcc.std...Z",-0.728469606492537
"452","SITTING",12,"fBodyAccJerk.mean...X",-0.51464202580597
"453","SITTING",12,"fBodyAccJerk.mean...Y",-0.471744804389552
"454","SITTING",12,"fBodyAccJerk.mean...Z",-0.799284140671642
"455","SITTING",12,"fBodyAccJerk.std...X",-0.505745022388806
"456","SITTING",12,"fBodyAccJerk.std...Y",-0.447339284527239
"457","SITTING",12,"fBodyAccJerk.std...Z",-0.825620583955224
"458","SITTING",12,"fBodyAccMag.mean..",-0.47792395599403
"459","SITTING",12,"fBodyAccMag.std..",-0.605529765076119
"460","SITTING",12,"fBodyBodyAccJerkMag.mean..",-0.461153229439552
"461","SITTING",12,"fBodyBodyAccJerkMag.std..",-0.480918839647015
"462","SITTING",12,"fBodyBodyGyroJerkMag.mean..",-0.749207546626866
"463","SITTING",12,"fBodyBodyGyroJerkMag.std..",-0.753265165522388
"464","SITTING",12,"fBodyBodyGyroMag.mean..",-0.669095112974627
"465","SITTING",12,"fBodyBodyGyroMag.std..",-0.687480054074627
"466","SITTING",12,"fBodyGyro.mean...X",-0.585669505506716
"467","SITTING",12,"fBodyGyro.mean...Y",-0.708184516268657
"468","SITTING",12,"fBodyGyro.mean...Z",-0.64488048111194
"469","SITTING",12,"fBodyGyro.std...X",-0.707831066395522
"470","SITTING",12,"fBodyGyro.std...Y",-0.669622323059701
"471","SITTING",12,"fBodyGyro.std...Z",-0.748431752686567
"472","SITTING",12,"tBodyAcc.mean...X",0.275639357761194
"473","SITTING",12,"tBodyAcc.mean...Y",-0.0184861388459702
"474","SITTING",12,"tBodyAcc.mean...Z",-0.107917262447761
"475","SITTING",12,"tBodyAcc.std...X",-0.508665196767164
"476","SITTING",12,"tBodyAcc.std...Y",-0.401357613464179
"477","SITTING",12,"tBodyAcc.std...Z",-0.722443639029851
"478","SITTING",12,"tBodyAccJerk.mean...X",0.0572366455208955
"479","SITTING",12,"tBodyAccJerk.mean...Y",0.010632586489403
"480","SITTING",12,"tBodyAccJerk.mean...Z",0.0155338481445373
"481","SITTING",12,"tBodyAccJerk.std...X",-0.487513853589552
"482","SITTING",12,"tBodyAccJerk.std...Y",-0.441798499370224
"483","SITTING",12,"tBodyAccJerk.std...Z",-0.813044700746269
"484","SITTING",12,"tBodyAccJerkMag.mean..",-0.553813266144776
"485","SITTING",12,"tBodyAccJerkMag.std..",-0.468462139639552
"486","SITTING",12,"tBodyAccMag.mean..",-0.485419876919403
"487","SITTING",12,"tBodyAccMag.std..",-0.509050737147015
"488","SITTING",12,"tBodyGyro.mean...X",-0.0702784362985075
"489","SITTING",12,"tBodyGyro.mean...Y",-0.0422418424895522
"490","SITTING",12,"tBodyGyro.mean...Z",0.089311570049403
"491","SITTING",12,"tBodyGyro.std...X",-0.677307561997761
"492","SITTING",12,"tBodyGyro.std...Y",-0.680398804104478
"493","SITTING",12,"tBodyGyro.std...Z",-0.699245741395522
"494","SITTING",12,"tBodyGyroJerk.mean...X",-0.0726924262059701
"495","SITTING",12,"tBodyGyroJerk.mean...Y",-0.0457374795179104
"496","SITTING",12,"tBodyGyroJerk.mean...Z",-0.0515110922703731
"497","SITTING",12,"tBodyGyroJerk.std...X",-0.623189590291045
"498","SITTING",12,"tBodyGyroJerk.std...Y",-0.786312781716418
"499","SITTING",12,"tBodyGyroJerk.std...Z",-0.71311417830597
"500","SITTING",12,"tBodyGyroJerkMag.mean..",-0.735015701865672
"501","SITTING",12,"tBodyGyroJerkMag.std..",-0.742760839925373
"502","SITTING",12,"tBodyGyroMag.mean..",-0.585957269414925
"503","SITTING",12,"tBodyGyroMag.std..",-0.641774640228657
"504","SITTING",12,"tGravityAcc.mean...X",0.629964778955224
"505","SITTING",12,"tGravityAcc.mean...Y",0.112652596558955
"506","SITTING",12,"tGravityAcc.mean...Z",-0.0494520137037313
"507","SITTING",12,"tGravityAcc.std...X",-0.973039656865672
"508","SITTING",12,"tGravityAcc.std...Y",-0.961684570149254
"509","SITTING",12,"tGravityAcc.std...Z",-0.956887170522388
"510","SITTING",12,"tGravityAccMag.mean..",-0.485419876919403
"511","SITTING",12,"tGravityAccMag.std..",-0.509050737147015
"512","SITTING",13,"angle.tBodyAccJerkMean..gravityMean.",0.0122226522639144
"513","SITTING",13,"angle.tBodyAccMean.gravity.",-0.00463757042042813
"514","SITTING",13,"angle.tBodyGyroJerkMean.gravityMean.",-0.0276735579397554
"515","SITTING",13,"angle.tBodyGyroMean.gravityMean.",0.0939527274297859
"516","SITTING",13,"angle.X.gravityMean.",-0.500095473272171
"517","SITTING",13,"angle.Y.gravityMean.",0.0916820400948012
"518","SITTING",13,"angle.Z.gravityMean.",-0.0243233821867554
"519","SITTING",13,"fBodyAcc.mean...X",-0.638817912651682
"520","SITTING",13,"fBodyAcc.mean...Y",-0.493467193137125
"521","SITTING",13,"fBodyAcc.mean...Z",-0.629736258731804
"522","SITTING",13,"fBodyAcc.std...X",-0.620602036452599
"523","SITTING",13,"fBodyAcc.std...Y",-0.462584458627829
"524","SITTING",13,"fBodyAcc.std...Z",-0.599036895271407
"525","SITTING",13,"fBodyAccJerk.mean...X",-0.66008217407156
"526","SITTING",13,"fBodyAccJerk.mean...Y",-0.603340489937615
"527","SITTING",13,"fBodyAccJerk.mean...Z",-0.710831730361468
"528","SITTING",13,"fBodyAccJerk.std...X",-0.649606227431844
"529","SITTING",13,"fBodyAccJerk.std...Y",-0.562129866937645
"530","SITTING",13,"fBodyAccJerk.std...Z",-0.744823539571865
"531","SITTING",13,"fBodyAccMag.mean..",-0.589928108599083
"532","SITTING",13,"fBodyAccMag.std..",-0.665344858593272
"533","SITTING",13,"fBodyBodyAccJerkMag.mean..",-0.607295296423853
"534","SITTING",13,"fBodyBodyAccJerkMag.std..",-0.617075473106453
"535","SITTING",13,"fBodyBodyGyroJerkMag.mean..",-0.712054366504281
"536","SITTING",13,"fBodyBodyGyroJerkMag.std..",-0.733183567759939
"537","SITTING",13,"fBodyBodyGyroMag.mean..",-0.652225306544343
"538","SITTING",13,"fBodyBodyGyroMag.std..",-0.691915161336391
"539","SITTING",13,"fBodyGyro.mean...X",-0.65864242140581
"540","SITTING",13,"fBodyGyro.mean...Y",-0.647152817899388
"541","SITTING",13,"fBodyGyro.mean...Z",-0.620471226529052
"542","SITTING",13,"fBodyGyro.std...X",-0.734657989051988
"543","SITTING",13,"fBodyGyro.std...Y",-0.650623558847401
"544","SITTING",13,"fBodyGyro.std...Z",-0.685774481529052
"545","SITTING",13,"tBodyAcc.mean...X",0.275895876198777
"546","SITTING",13,"tBodyAcc.mean...Y",-0.0176504796070948
"547","SITTING",13,"tBodyAcc.mean...Z",-0.109135285550765
"548","SITTING",13,"tBodyAcc.std...X",-0.624844460199083
"549","SITTING",13,"tBodyAcc.std...Y",-0.448816097853364
"550","SITTING",13,"tBodyAcc.std...Z",-0.587230562129052
"551","SITTING",13,"tBodyAccJerk.mean...X",0.0794393034550306
"552","SITTING",13,"tBodyAccJerk.mean...Y",0.00387961953328135
"553","SITTING",13,"tBodyAccJerk.mean...Z",-0.0123485923641621
"554","SITTING",13,"tBodyAccJerk.std...X",-0.638889532599083
"555","SITTING",13,"tBodyAccJerk.std...Y",-0.569700547488012
"556","SITTING",13,"tBodyAccJerk.std...Z",-0.728452966311927
"557","SITTING",13,"tBodyAccJerkMag.mean..",-0.625466938809174
"558","SITTING",13,"tBodyAccJerkMag.std..",-0.610248540269939
"559","SITTING",13,"tBodyAccMag.mean..",-0.539871637249541
"560","SITTING",13,"tBodyAccMag.std..",-0.597230982062691
"561","SITTING",13,"tBodyGyro.mean...X",-0.0562470618980061
"562","SITTING",13,"tBodyGyro.mean...Y",-0.0616613787494801
"563","SITTING",13,"tBodyGyro.mean...Z",0.098866059686422
"564","SITTING",13,"tBodyGyro.std...X",-0.715109859672783
"565","SITTING",13,"tBodyGyro.std...Y",-0.645728612088685
"566","SITTING",13,"tBodyGyro.std...Z",-0.643337285033639
"567","SITTING",13,"tBodyGyroJerk.mean...X",-0.0881182379434251
"568","SITTING",13,"tBodyGyroJerk.mean...Y",-0.0440836605146789
"569","SITTING",13,"tBodyGyroJerk.mean...Z",-0.0582718748712538
"570","SITTING",13,"tBodyGyroJerk.std...X",-0.715772980189602
"571","SITTING",13,"tBodyGyroJerk.std...Y",-0.718988591831804
"572","SITTING",13,"tBodyGyroJerk.std...Z",-0.712716428498471
"573","SITTING",13,"tBodyGyroJerkMag.mean..",-0.712745036012232
"574","SITTING",13,"tBodyGyroJerkMag.std..",-0.712056186747706
"575","SITTING",13,"tBodyGyroMag.mean..",-0.581215403184709
"576","SITTING",13,"tBodyGyroMag.std..",-0.636364939544342
"577","SITTING",13,"tGravityAcc.mean...X",0.709996516908257
"578","SITTING",13,"tGravityAcc.mean...Y",-0.0420858101162079
"579","SITTING",13,"tGravityAcc.mean...Z",0.0443010536786239
"580","SITTING",13,"tGravityAcc.std...X",-0.967268063455658
"581","SITTING",13,"tGravityAcc.std...Y",-0.953540716850153
"582","SITTING",13,"tGravityAcc.std...Z",-0.938727880275229
"583","SITTING",13,"tGravityAccMag.mean..",-0.539871637249541
"584","SITTING",13,"tGravityAccMag.std..",-0.597230982062691
"585","SITTING",17,"angle.tBodyAccJerkMean..gravityMean.",-0.00192318880190625
"586","SITTING",17,"angle.tBodyAccMean.gravity.",0.0124901171475625
"587","SITTING",17,"angle.tBodyGyroJerkMean.gravityMean.",0.00221408723625
"588","SITTING",17,"angle.tBodyGyroMean.gravityMean.",0.00510900834875
"589","SITTING",17,"angle.X.gravityMean.",-0.46938149721875
"590","SITTING",17,"angle.Y.gravityMean.",0.063985094540625
"591","SITTING",17,"angle.Z.gravityMean.",-0.0088676211203125
"592","SITTING",17,"fBodyAcc.mean...X",-0.600723904619781
"593","SITTING",17,"fBodyAcc.mean...Y",-0.545947390043031
"594","SITTING",17,"fBodyAcc.mean...Z",-0.67938986181875
"595","SITTING",17,"fBodyAcc.std...X",-0.533671600249375
"596","SITTING",17,"fBodyAcc.std...Y",-0.519062339910625
"597","SITTING",17,"fBodyAcc.std...Z",-0.609007944529688
"598","SITTING",17,"fBodyAccJerk.mean...X",-0.675134742364062
"599","SITTING",17,"fBodyAccJerk.mean...Y",-0.65093749483125
"600","SITTING",17,"fBodyAccJerk.mean...Z",-0.7744940495625
"601","SITTING",17,"fBodyAccJerk.std...X",-0.628899885682187
"602","SITTING",17,"fBodyAccJerk.std...Y",-0.614345425693125
"603","SITTING",17,"fBodyAccJerk.std...Z",-0.79753323615625
"604","SITTING",17,"fBodyAccMag.mean..",-0.595908048050938
"605","SITTING",17,"fBodyAccMag.std..",-0.644502428118125
"606","SITTING",17,"fBodyBodyAccJerkMag.mean..",-0.653531400748438
"607","SITTING",17,"fBodyBodyAccJerkMag.std..",-0.647886818483125
"608","SITTING",17,"fBodyBodyGyroJerkMag.mean..",-0.8045235876875
"609","SITTING",17,"fBodyBodyGyroJerkMag.std..",-0.8098826564375
"610","SITTING",17,"fBodyBodyGyroMag.mean..",-0.73703546740625
"611","SITTING",17,"fBodyBodyGyroMag.std..",-0.7525235544375
"612","SITTING",17,"fBodyGyro.mean...X",-0.690246842451563
"613","SITTING",17,"fBodyGyro.mean...Y",-0.7428462089375
"614","SITTING",17,"fBodyGyro.mean...Z",-0.68792205428125
"615","SITTING",17,"fBodyGyro.std...X",-0.737661758785625
"616","SITTING",17,"fBodyGyro.std...Y",-0.72779753184375
"617","SITTING",17,"fBodyGyro.std...Z",-0.708869113253125
"618","SITTING",17,"tBodyAcc.mean...X",0.27344147274375
"619","SITTING",17,"tBodyAcc.mean...Y",-0.0180888559772812
"620","SITTING",17,"tBodyAcc.mean...Z",-0.109111919458969
"621","SITTING",17,"tBodyAcc.std...X",-0.550867932263844
"622","SITTING",17,"tBodyAcc.std...Y",-0.507275258134
"623","SITTING",17,"tBodyAcc.std...Z",-0.613217322774375
"624","SITTING",17,"tBodyAccJerk.mean...X",0.08251105141625
"625","SITTING",17,"tBodyAccJerk.mean...Y",0.00885228208375
"626","SITTING",17,"tBodyAccJerk.mean...Z",0.003826532875875
"627","SITTING",17,"tBodyAccJerk.std...X",-0.635949363671875
"628","SITTING",17,"tBodyAccJerk.std...Y",-0.6209185283575
"629","SITTING",17,"tBodyAccJerk.std...Z",-0.78668123990625
"630","SITTING",17,"tBodyAccJerkMag.mean..",-0.652073857695312
"631","SITTING",17,"tBodyAccJerkMag.std..",-0.649316139213437
"632","SITTING",17,"tBodyAccMag.mean..",-0.506906000020438
"633","SITTING",17,"tBodyAccMag.std..",-0.585287408546562
"634","SITTING",17,"tBodyGyro.mean...X",-0.01284166884445
"635","SITTING",17,"tBodyGyro.mean...Y",-0.0833880991568063
"636","SITTING",17,"tBodyGyro.mean...Z",0.0745157818036563
"637","SITTING",17,"tBodyGyro.std...X",-0.7250048879375
"638","SITTING",17,"tBodyGyro.std...Y",-0.73173270325
"639","SITTING",17,"tBodyGyro.std...Z",-0.681002221107187
"640","SITTING",17,"tBodyGyroJerk.mean...X",-0.109084058157187
"641","SITTING",17,"tBodyGyroJerk.mean...Y",-0.0390296211270938
"642","SITTING",17,"tBodyGyroJerk.mean...Z",-0.0504091215649062
"643","SITTING",17,"tBodyGyroJerk.std...X",-0.75779255871875
"644","SITTING",17,"tBodyGyroJerk.std...Y",-0.80093311453125
"645","SITTING",17,"tBodyGyroJerk.std...Z",-0.7804575046875
"646","SITTING",17,"tBodyGyroJerkMag.mean..",-0.78281769309375
"647","SITTING",17,"tBodyGyroJerkMag.std..",-0.80013424171875
"648","SITTING",17,"tBodyGyroMag.mean..",-0.630693906651719
"649","SITTING",17,"tBodyGyroMag.std..",-0.71559290114375
"650","SITTING",17,"tGravityAcc.mean...X",0.668613344125
"651","SITTING",17,"tGravityAcc.mean...Y",0.01046225616875
"652","SITTING",17,"tGravityAcc.mean...Z",0.0223722077328125
"653","SITTING",17,"tGravityAcc.std...X",-0.9695361643125
"654","SITTING",17,"tGravityAcc.std...Y",-0.9570481696875
"655","SITTING",17,"tGravityAcc.std...Z",-0.94542101409375
"656","SITTING",17,"tGravityAccMag.mean..",-0.506906000020438
"657","SITTING",17,"tGravityAccMag.std..",-0.585287408546562
"658","SITTING",18,"angle.tBodyAccJerkMean..gravityMean.",-0.00505493179999999
"659","SITTING",18,"angle.tBodyAccMean.gravity.",0.018211074975
"660","SITTING",18,"angle.tBodyGyroJerkMean.gravityMean.",-0.0782470824666667
"661","SITTING",18,"angle.tBodyGyroMean.gravityMean.",-0.0524559146666667
"662","SITTING",18,"angle.X.gravityMean.",-0.826335005333333
"663","SITTING",18,"angle.Y.gravityMean.",0.206622425
"664","SITTING",18,"angle.Z.gravityMean.",-0.0327237246666667
"665","SITTING",18,"fBodyAcc.mean...X",-0.990052909
"666","SITTING",18,"fBodyAcc.mean...Y",-0.949811015333333
"667","SITTING",18,"fBodyAcc.mean...Z",-0.972738081666667
"668","SITTING",18,"fBodyAcc.std...X",-0.992469808333333
"669","SITTING",18,"fBodyAcc.std...Y",-0.937087901
"670","SITTING",18,"fBodyAcc.std...Z",-0.943508302333333
"671","SITTING",18,"fBodyAccJerk.mean...X",-0.989649728
"672","SITTING",18,"fBodyAccJerk.mean...Y",-0.969070922
"673","SITTING",18,"fBodyAccJerk.mean...Z",-0.986778406666667
"674","SITTING",18,"fBodyAccJerk.std...X",-0.990952901666667
"675","SITTING",18,"fBodyAccJerk.std...Y",-0.970764276333333
"676","SITTING",18,"fBodyAccJerk.std...Z",-0.990011026
"677","SITTING",18,"fBodyAccMag.mean..",-0.97137329
"678","SITTING",18,"fBodyAccMag.std..",-0.965101664666667
"679","SITTING",18,"fBodyBodyAccJerkMag.mean..",-0.982538887333333
"680","SITTING",18,"fBodyBodyAccJerkMag.std..",-0.984285595333333
"681","SITTING",18,"fBodyBodyGyroJerkMag.mean..",-0.987332531
"682","SITTING",18,"fBodyBodyGyroJerkMag.std..",-0.985681788333333
"683","SITTING",18,"fBodyBodyGyroMag.mean..",-0.964628023666667
"684","SITTING",18,"fBodyBodyGyroMag.std..",-0.946838238333333
"685","SITTING",18,"fBodyGyro.mean...X",-0.953668505666667
"686","SITTING",18,"fBodyGyro.mean...Y",-0.982765614333333
"687","SITTING",18,"fBodyGyro.mean...Z",-0.966466455666667
"688","SITTING",18,"fBodyGyro.std...X",-0.950392071666667
"689","SITTING",18,"fBodyGyro.std...Y",-0.975029833666667
"690","SITTING",18,"fBodyGyro.std...Z",-0.964431652333333
"691","SITTING",18,"tBodyAcc.mean...X",0.27795824
"692","SITTING",18,"tBodyAcc.mean...Y",-0.01729741093
"693","SITTING",18,"tBodyAcc.mean...Z",-0.110021546
"694","SITTING",18,"tBodyAcc.std...X",-0.991705206333333
"695","SITTING",18,"tBodyAcc.std...Y",-0.939095257
"696","SITTING",18,"tBodyAcc.std...Z",-0.950753017666667
"697","SITTING",18,"tBodyAccJerk.mean...X",0.0756560724
"698","SITTING",18,"tBodyAccJerk.mean...Y",0.01212352927
"699","SITTING",18,"tBodyAccJerk.mean...Z",0.000426343527333334
"700","SITTING",18,"tBodyAccJerk.std...X",-0.989808125333333
"701","SITTING",18,"tBodyAccJerk.std...Y",-0.968781037
"702","SITTING",18,"tBodyAccJerk.std...Z",-0.989064151666667
"703","SITTING",18,"tBodyAccJerkMag.mean..",-0.984336614
"704","SITTING",18,"tBodyAccJerkMag.std..",-0.983733639666667
"705","SITTING",18,"tBodyAccMag.mean..",-0.963685834333333
"706","SITTING",18,"tBodyAccMag.std..",-0.964222192
"707","SITTING",18,"tBodyGyro.mean...X",-0.0259236282933333
"708","SITTING",18,"tBodyGyro.mean...Y",-0.0744458279666667
"709","SITTING",18,"tBodyGyro.mean...Z",0.0854533145
"710","SITTING",18,"tBodyGyro.std...X",-0.950461505666667
"711","SITTING",18,"tBodyGyro.std...Y",-0.977660980333333
"712","SITTING",18,"tBodyGyro.std...Z",-0.962330311666667
"713","SITTING",18,"tBodyGyroJerk.mean...X",-0.0981970214
"714","SITTING",18,"tBodyGyroJerk.mean...Y",-0.0397930495333333
"715","SITTING",18,"tBodyGyroJerk.mean...Z",-0.053319608
"716","SITTING",18,"tBodyGyroJerk.std...X",-0.976198165666667
"717","SITTING",18,"tBodyGyroJerk.std...Y",-0.991806091
"718","SITTING",18,"tBodyGyroJerk.std...Z",-0.982765702666667
"719","SITTING",18,"tBodyGyroJerkMag.mean..",-0.986611885
"720","SITTING",18,"tBodyGyroJerkMag.std..",-0.986354497333333
"721","SITTING",18,"tBodyGyroMag.mean..",-0.951887812
"722","SITTING",18,"tBodyGyroMag.std..",-0.947942481333333
"723","SITTING",18,"tGravityAcc.mean...X",0.962581161666667
"724","SITTING",18,"tGravityAcc.mean...Y",-0.180018835666667
"725","SITTING",18,"tGravityAcc.mean...Z",0.0783976787
"726","SITTING",18,"tGravityAcc.std...X",-0.995679798333333
"727","SITTING",18,"tGravityAcc.std...Y",-0.97557713
"728","SITTING",18,"tGravityAcc.std...Z",-0.973759297333333
"729","SITTING",18,"tGravityAccMag.mean..",-0.963685834333333
"730","SITTING",18,"tGravityAccMag.std..",-0.964222192
"731","SITTING",19,"angle.tBodyAccJerkMean..gravityMean.",0.00371223512405555
"732","SITTING",19,"angle.tBodyAccMean.gravity.",0.00253824381730556
"733","SITTING",19,"angle.tBodyGyroJerkMean.gravityMean.",0.00103397442222222
"734","SITTING",19,"angle.tBodyGyroMean.gravityMean.",0.0315544716051111
